,tube_assembly_id,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8,no_of_components,total_component_weight
18673,TA-18674,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18674,TA-18675,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18675,TA-18676,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18676,TA-18677,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18677,TA-18678,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
18678,TA-18679,C-1747,1,,0,,0,,0,,0,,0,,0,,0,1,1.424
18679,TA-18680,C-1624,1,C-1631,1,C-1889,1,,0,,0,,0,,0,,0,3,0.136
18680,TA-18681,C-1624,1,C-1631,1,C-1889,1,,0,,0,,0,,0,,0,3,0.136
18681,TA-18682,C-1616,1,C-1624,1,C-1631,1,,0,,0,,0,,0,,0,3,0.86
18682,TA-18683,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18683,TA-18684,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18684,TA-18685,C-1322,1,,0,,0,,0,,0,,0,,0,,0,1,0.074
18685,TA-18686,C-1736,2,,0,,0,,0,,0,,0,,0,,0,2,0.09
18686,TA-18687,C-1622,2,C-1629,2,,0,,0,,0,,0,,0,,0,4,0.096
18687,TA-18688,C-1622,1,C-1625,1,C-1629,1,C-1653,1,,0,,0,,0,,0,4,0.207
18688,TA-18689,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18689,TA-18690,C-1586,2,C-1605,1,C-1608,1,,0,,0,,0,,0,,0,4,4.511
18690,TA-18691,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18691,TA-18692,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
18692,TA-18693,C-1620,2,C-1627,2,,0,,0,,0,,0,,0,,0,4,0.042
18693,TA-18694,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18694,TA-18695,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18695,TA-18696,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18696,TA-18697,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18697,TA-18698,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18698,TA-18699,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
18699,TA-18700,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
18700,TA-18701,C-1547,1,C-1848,1,C-0001,1,,0,,0,,0,,0,,0,3,0.187
18701,TA-18702,C-1625,1,C-1635,1,C-1908,1,C-1988,1,,0,,0,,0,,0,4,0.452
18702,TA-18703,C-2003,1,C-2006,1,,0,,0,,0,,0,,0,,0,2,0.875
18703,TA-18704,C-1625,1,C-1635,1,C-2003,1,,0,,0,,0,,0,,0,3,0.679
18704,TA-18705,C-2003,1,C-2006,1,,0,,0,,0,,0,,0,,0,2,0.875
18705,TA-18706,C-1625,1,C-1635,1,C-2003,1,,0,,0,,0,,0,,0,3,0.679
18706,TA-18707,C-1908,1,C-1988,1,C-2006,1,,0,,0,,0,,0,,0,3,0.648
18707,TA-18708,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18708,TA-18709,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18709,TA-18710,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18710,TA-18711,C-1333,1,C-1783,1,,0,,0,,0,,0,,0,,0,2,2.602
18711,TA-18712,C-1335,1,C-0018,1,,0,,0,,0,,0,,0,,0,2,4.684
18712,TA-18713,C-1768,1,C-0018,1,,0,,0,,0,,0,,0,,0,2,2.646
18713,TA-18714,C-1336,1,C-1768,1,,0,,0,,0,,0,,0,,0,2,2.663
18714,TA-18715,C-1776,2,,0,,0,,0,,0,,0,,0,,0,2,0.654
18715,TA-18716,C-1770,2,,0,,0,,0,,0,,0,,0,,0,2,1.438
18716,TA-18717,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18717,TA-18718,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18718,TA-18719,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18719,TA-18720,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18720,TA-18721,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18721,TA-18722,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18722,TA-18723,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18723,TA-18724,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18724,TA-18725,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18725,TA-18726,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
18726,TA-18727,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18727,TA-18728,C-1354,1,,0,,0,,0,,0,,0,,0,,0,1,0.2
18728,TA-18729,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18729,TA-18730,C-1577,2,C-0003,2,,0,,0,,0,,0,,0,,0,4,0.21
18730,TA-18731,C-1360,1,C-1850,1,,0,,0,,0,,0,,0,,0,2,0.219
18731,TA-18732,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18732,TA-18733,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18733,TA-18734,C-1361,1,C-1754,1,,0,,0,,0,,0,,0,,0,2,0.5
18734,TA-18735,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18735,TA-18736,C-1363,1,,0,,0,,0,,0,,0,,0,,0,1,0
18736,TA-18737,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18737,TA-18738,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18738,TA-18739,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18739,TA-18740,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18740,TA-18741,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18741,TA-18742,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
18742,TA-18743,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
18743,TA-18744,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
18744,TA-18745,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
18745,TA-18746,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
18746,TA-18747,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
18747,TA-18748,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18748,TA-18749,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
18749,TA-18750,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18750,TA-18751,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18751,TA-18752,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18752,TA-18753,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18753,TA-18754,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
18754,TA-18755,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
18755,TA-18756,C-1417,1,,0,,0,,0,,0,,0,,0,,0,1,0.034
18756,TA-18757,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18757,TA-18758,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18758,TA-18759,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
18759,TA-18760,C-1817,1,,0,,0,,0,,0,,0,,0,,0,1,0.014
18760,TA-18761,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18761,TA-18762,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
18762,TA-18763,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
18763,TA-18764,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
18764,TA-18765,C-1621,1,C-1628,1,C-1749,1,,0,,0,,0,,0,,0,3,0.091
18765,TA-18766,C-1623,2,C-1630,2,,0,,0,,0,,0,,0,,0,4,0.124
18766,TA-18767,C-0441,1,C-1420,1,C-1421,1,,0,,0,,0,,0,,0,3,0.055
18767,TA-18768,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18768,TA-18769,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18769,TA-18770,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18770,TA-18771,C-0442,1,,0,,0,,0,,0,,0,,0,,0,1,0.395
18771,TA-18772,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18772,TA-18773,C-1420,1,C-1421,1,C-1550,1,,0,,0,,0,,0,,0,3,0.291
18773,TA-18774,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18774,TA-18775,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18775,TA-18776,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18776,TA-18777,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18777,TA-18778,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18778,TA-18779,C-0853,1,C-1556,1,C-1557,1,C-1558,1,C-1559,1,C-1560,1,,0,,0,6,16.844
18779,TA-18780,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
18780,TA-18781,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
18781,TA-18782,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18782,TA-18783,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18783,TA-18784,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18784,TA-18785,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18785,TA-18786,C-1233,1,,0,,0,,0,,0,,0,,0,,0,1,0.058
18786,TA-18787,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18787,TA-18788,C-1555,1,,0,,0,,0,,0,,0,,0,,0,1,0.09
18788,TA-18789,C-1420,2,C-1421,2,,0,,0,,0,,0,,0,,0,4,0.11
18789,TA-18790,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
18790,TA-18791,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
18791,TA-18792,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
18792,TA-18793,C-1621,2,C-1628,2,,0,,0,,0,,0,,0,,0,4,0.042
18793,TA-18794,C-0441,1,C-1420,1,C-1421,1,,0,,0,,0,,0,,0,3,0.055
18794,TA-18795,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
18795,TA-18796,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
18796,TA-18797,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
18797,TA-18798,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
18798,TA-18799,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
18799,TA-18800,C-0444,2,C-0445,2,,0,,0,,0,,0,,0,,0,4,0.262
18800,TA-18801,C-1233,2,,0,,0,,0,,0,,0,,0,,0,2,0.116
18801,TA-18802,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18802,TA-18803,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18803,TA-18804,C-1555,1,,0,,0,,0,,0,,0,,0,,0,1,0.09
18804,TA-18805,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
18805,TA-18806,C-1368,1,C-1848,1,C-0001,1,,0,,0,,0,,0,,0,3,0.189
18806,TA-18807,C-1370,1,,0,,0,,0,,0,,0,,0,,0,1,0.598
18807,TA-18808,C-0825,1,C-1370,1,,0,,0,,0,,0,,0,,0,2,0.749
18808,TA-18809,C-1620,1,C-1621,1,C-1627,1,C-1661,1,,0,,0,,0,,0,4,0.041
18809,TA-18810,C-1371,1,,0,,0,,0,,0,,0,,0,,0,1,0.758
18810,TA-18811,C-1352,1,,0,,0,,0,,0,,0,,0,,0,1,2.56
18811,TA-18812,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18812,TA-18813,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18813,TA-18814,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18814,TA-18815,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18815,TA-18816,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18816,TA-18817,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18817,TA-18818,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18818,TA-18819,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18819,TA-18820,C-1817,1,,0,,0,,0,,0,,0,,0,,0,1,0.014
18820,TA-18821,C-1373,1,,0,,0,,0,,0,,0,,0,,0,1,0.118
18821,TA-18822,C-1373,1,,0,,0,,0,,0,,0,,0,,0,1,0.118
18822,TA-18823,C-1373,1,,0,,0,,0,,0,,0,,0,,0,1,0.118
18823,TA-18824,C-1373,1,,0,,0,,0,,0,,0,,0,,0,1,0.118
18824,TA-18825,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18825,TA-18826,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18826,TA-18827,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18827,TA-18828,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18828,TA-18829,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18829,TA-18830,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18830,TA-18831,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18831,TA-18832,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18832,TA-18833,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18833,TA-18834,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18834,TA-18835,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18835,TA-18836,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18836,TA-18837,C-1625,1,C-1632,1,,0,,0,,0,,0,,0,,0,2,0.162
18837,TA-18838,C-1376,1,,0,,0,,0,,0,,0,,0,,0,1,0.164
18838,TA-18839,C-1420,1,C-1421,1,C-1850,1,,0,,0,,0,,0,,0,3,0.274
18839,TA-18840,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18840,TA-18841,C-1420,1,C-1421,1,C-1850,1,,0,,0,,0,,0,,0,3,0.274
18841,TA-18842,C-0850,1,,0,,0,,0,,0,,0,,0,,0,1,0.7
18842,TA-18843,C-1577,2,C-0003,2,,0,,0,,0,,0,,0,,0,4,0.21
18843,TA-18844,C-1577,2,C-0003,2,,0,,0,,0,,0,,0,,0,4,0.21
18844,TA-18845,C-1577,2,C-0003,2,,0,,0,,0,,0,,0,,0,4,0.21
18845,TA-18846,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
18846,TA-18847,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
18847,TA-18848,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
18848,TA-18849,C-1377,1,,0,,0,,0,,0,,0,,0,,0,1,0.454
18849,TA-18850,C-0825,1,C-1372,1,,0,,0,,0,,0,,0,,0,2,0.251
18850,TA-18851,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18851,TA-18852,C-1369,2,C-1374,2,,0,,0,,0,,0,,0,,0,4,0.052
18852,TA-18853,C-1369,2,C-1374,2,,0,,0,,0,,0,,0,,0,4,0.052
18853,TA-18854,C-1369,2,C-1374,2,,0,,0,,0,,0,,0,,0,4,0.052
18854,TA-18855,C-1369,2,C-1374,2,,0,,0,,0,,0,,0,,0,4,0.052
18855,TA-18856,C-1369,2,C-1374,2,,0,,0,,0,,0,,0,,0,4,0.052
18856,TA-18857,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18857,TA-18858,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18858,TA-18859,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18859,TA-18860,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18860,TA-18861,C-0483,2,,0,,0,,0,,0,,0,,0,,0,2,0.16
18861,TA-18862,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18862,TA-18863,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18863,TA-18864,C-1355,1,,0,,0,,0,,0,,0,,0,,0,1,0.033
18864,TA-18865,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
18865,TA-18866,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18866,TA-18867,C-1848,2,C-0001,2,,0,,0,,0,,0,,0,,0,4,0.192
18867,TA-18868,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18868,TA-18869,C-0483,2,,0,,0,,0,,0,,0,,0,,0,2,0.16
18869,TA-18870,C-1200,1,C-1845,1,C-1846,1,,0,,0,,0,,0,,0,3,0.039
18870,TA-18871,C-1739,1,,0,,0,,0,,0,,0,,0,,0,1,0.107
18871,TA-18872,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18872,TA-18873,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18873,TA-18874,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18874,TA-18875,C-1369,2,C-1374,1,C-1375,1,,0,,0,,0,,0,,0,4,0.07
18875,TA-18876,C-0057,2,C-1369,2,,0,,0,,0,,0,,0,,0,4,0.076
18876,TA-18877,C-0057,2,C-1369,2,,0,,0,,0,,0,,0,,0,4,0.076
18877,TA-18878,C-0057,2,C-1369,2,,0,,0,,0,,0,,0,,0,4,0.076
18878,TA-18879,C-1620,1,C-1621,1,C-1627,1,C-1661,1,,0,,0,,0,,0,4,0.041
18879,TA-18880,C-1348,1,C-1428,1,,0,,0,,0,,0,,0,,0,2,1.129
18880,TA-18881,C-1230,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18881,TA-18882,C-0823,1,C-1201,1,,0,,0,,0,,0,,0,,0,2,0.04
18882,TA-18883,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18883,TA-18884,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18884,TA-18885,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18885,TA-18886,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18886,TA-18887,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
18887,TA-18888,C-0002,2,C-0004,2,,0,,0,,0,,0,,0,,0,4,0.038
18888,TA-18889,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18889,TA-18890,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18890,TA-18891,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18891,TA-18892,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
18892,TA-18893,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
18893,TA-18894,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
18894,TA-18895,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18895,TA-18896,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18896,TA-18897,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18897,TA-18898,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18898,TA-18899,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18899,TA-18900,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18900,TA-18901,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18901,TA-18902,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18902,TA-18903,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18903,TA-18904,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18904,TA-18905,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18905,TA-18906,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18906,TA-18907,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18907,TA-18908,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18908,TA-18909,C-0002,2,C-0004,2,,0,,0,,0,,0,,0,,0,4,0.038
18909,TA-18910,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18910,TA-18911,C-1435,2,,0,,0,,0,,0,,0,,0,,0,2,0.046
18911,TA-18912,C-1435,2,,0,,0,,0,,0,,0,,0,,0,2,0.046
18912,TA-18913,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18913,TA-18914,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18914,TA-18915,C-0444,1,C-0445,1,,0,,0,,0,,0,,0,,0,2,0.131
18915,TA-18916,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18916,TA-18917,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18917,TA-18918,C-1435,2,,0,,0,,0,,0,,0,,0,,0,2,0.046
18918,TA-18919,C-1435,2,,0,,0,,0,,0,,0,,0,,0,2,0.046
18919,TA-18920,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18920,TA-18921,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18921,TA-18922,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18922,TA-18923,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18923,TA-18924,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18924,TA-18925,,0,,0,,0,,0,,0,,0,,0,,0,0,0
18925,TA-18926,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18926,TA-18927,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18927,TA-18928,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18928,TA-18929,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18929,TA-18930,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18930,TA-18931,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18931,TA-18932,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18932,TA-18933,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18933,TA-18934,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18934,TA-18935,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18935,TA-18936,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18936,TA-18937,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18937,TA-18938,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18938,TA-18939,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
18939,TA-18940,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18940,TA-18941,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18941,TA-18942,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18942,TA-18943,C-1396,1,C-1547,1,,0,,0,,0,,0,,0,,0,2,0.091
18943,TA-18944,C-1395,1,C-1547,1,,0,,0,,0,,0,,0,,0,2,0.091
18944,TA-18945,C-1420,1,C-1421,1,,0,,0,,0,,0,,0,,0,2,0.055
18945,TA-18946,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18946,TA-18947,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18947,TA-18948,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18948,TA-18949,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18949,TA-18950,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18950,TA-18951,C-0466,1,C-1586,1,C-1603,1,,0,,0,,0,,0,,0,3,2.216
18951,TA-18952,C-1230,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18952,TA-18953,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18953,TA-18954,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18954,TA-18955,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18955,TA-18956,C-1845,2,C-1846,2,,0,,0,,0,,0,,0,,0,4,0.028
18956,TA-18957,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18957,TA-18958,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18958,TA-18959,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18959,TA-18960,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18960,TA-18961,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18961,TA-18962,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18962,TA-18963,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18963,TA-18964,C-1313,2,,0,,0,,0,,0,,0,,0,,0,2,0.02
18964,TA-18965,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
18965,TA-18966,C-1229,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18966,TA-18967,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
18967,TA-18968,C-0002,2,C-0004,2,,0,,0,,0,,0,,0,,0,4,0.038
18968,TA-18969,C-0823,2,,0,,0,,0,,0,,0,,0,,0,2,0.028
18969,TA-18970,C-0448,2,C-0449,2,,0,,0,,0,,0,,0,,0,4,0.076
18970,TA-18971,C-1243,2,C-1244,2,,0,,0,,0,,0,,0,,0,4,0.048
18971,TA-18972,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18972,TA-18973,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18973,TA-18974,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18974,TA-18975,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18975,TA-18976,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18976,TA-18977,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18977,TA-18978,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
18978,TA-18979,C-1312,2,,0,,0,,0,,0,,0,,0,,0,2,0.018
